date, value
05/04/2013,1.4015
08/04/2013,1.359
09/04/2013,1.354
10/04/2013,1.3605
11/04/2013,1.368
12/04/2013,1.3525
15/04/2013,1.3445
16/04/2013,1.3585
17/04/2013,1.361
18/04/2013,1.389
19/04/2013,1.4165
22/04/2013,1.425
23/04/2013,1.3755
24/04/2013,1.384
25/04/2013,1.3724
26/04/2013,1.3392
29/04/2013,1.3369
30/04/2013,1.3507
01/05/2013,1.347
02/05/2013,1.3945
03/05/2013,1.409
06/05/2013,1.4175
07/05/2013,1.427
08/05/2013,1.4415
09/05/2013,1.479
10/05/2013,1.4445
13/05/2013,1.4575
14/05/2013,1.44
15/05/2013,1.4055
16/05/2013,1.3985
17/05/2013,1.369
20/05/2013,1.3515
21/05/2013,1.327
22/05/2013,1.2845
23/05/2013,1.3005
24/05/2013,1.2725
28/05/2013,1.2645
29/05/2013,1.276
30/05/2013,1.2585
31/05/2013,1.2705
03/06/2013,1.29
04/06/2013,1.2765
05/06/2013,1.2745
06/06/2013,1.2945
07/06/2013,1.2695
10/06/2013,1.2875
11/06/2013,1.277
12/06/2013,1.2275
13/06/2013,1.237
14/06/2013,1.2225
17/06/2013,1.2235
18/06/2013,1.22
19/06/2013,1.2275
20/06/2013,1.1765
21/06/2013,1.187
24/06/2013,1.1945
25/06/2013,1.2031
26/06/2013,1.1827
27/06/2013,1.2178
28/06/2013,1.2032
01/07/2013,1.216
02/07/2013,1.2435
03/07/2013,1.214
05/07/2013,1.2125
08/07/2013,1.2345
09/07/2013,1.2225
10/07/2013,1.2165
11/07/2013,1.234
12/07/2013,1.194
15/07/2013,1.2325
16/07/2013,1.2595
17/07/2013,1.2795
18/07/2013,1.2755
19/07/2013,1.227
22/07/2013,1.253
23/07/2013,1.261
24/07/2013,1.2125
25/07/2013,1.248
26/07/2013,1.2225
29/07/2013,1.2115
30/07/2013,1.203
31/07/2013,1.186
01/08/2013,1.156
02/08/2013,1.1825
05/08/2013,1.1965
06/08/2013,1.179
07/08/2013,1.2105
08/08/2013,1.2205
09/08/2013,1.229
12/08/2013,1.2345
13/08/2013,1.206
14/08/2013,1.2265
15/08/2013,1.2185
16/08/2013,1.205
19/08/2013,1.1925
20/08/2013,1.1495
21/08/2013,1.135
22/08/2013,1.132
23/08/2013,1.1305
26/08/2013,1.1405
27/08/2013,1.1387
28/08/2013,1.1614
29/08/2013,1.1585
30/08/2013,1.1546
03/09/2013,1.172
04/09/2013,1.1685
05/09/2013,1.1685
06/09/2013,1.1785
09/09/2013,1.1805
10/09/2013,1.1665
11/09/2013,1.208
12/09/2013,1.206
13/09/2013,1.2
16/09/2013,1.1925
17/09/2013,1.1495
18/09/2013,1.149
19/09/2013,1.158
20/09/2013,1.1465
23/09/2013,1.1705
24/09/2013,1.1785
25/09/2013,1.1725
26/09/2013,1.1565
27/09/2013,1.137
30/09/2013,1.137
01/10/2013,1.141
02/10/2013,1.1445
03/10/2013,1.1535
04/10/2013,1.144
07/10/2013,1.145
08/10/2013,1.1505
09/10/2013,1.1525
10/10/2013,1.144
11/10/2013,1.167
14/10/2013,1.17
15/10/2013,1.1645
16/10/2013,1.1585
17/10/2013,1.147
18/10/2013,1.1465
21/10/2013,1.127
22/10/2013,1.1195
23/10/2013,1.1055
24/10/2013,1.103
25/10/2013,1.091
28/10/2013,1.0755
29/10/2013,1.0695
30/10/2013,1.0685
31/10/2013,1.054
01/11/2013,1.0555
04/11/2013,1.037
05/11/2013,1.0345
06/11/2013,1.015
07/11/2013,1.0395
08/11/2013,1.0405
11/11/2013,1.0325
12/11/2013,1.058
13/11/2013,1.0305
14/11/2013,1.026
15/11/2013,1.0575
18/11/2013,1.0575
19/11/2013,1.0465
20/11/2013,1.0735
21/11/2013,1.1045
22/11/2013,1.071
25/11/2013,1.0819
26/11/2013,1.0839
27/11/2013,1.079
29/11/2013,1.1073
02/12/2013,1.099
03/12/2013,1.102
04/12/2013,1.084
05/12/2013,1.06
06/12/2013,1.064
09/12/2013,1.061
10/12/2013,1.1025
11/12/2013,1.097
12/12/2013,1.113
13/12/2013,1.1525
16/12/2013,1.153
17/12/2013,1.1415
18/12/2013,1.1595
19/12/2013,1.1375
20/12/2013,1.153
23/12/2013,1.1585
24/12/2013,1.1475
26/12/2013,1.1545
27/12/2013,1.1635
30/12/2013,1.147
31/12/2013,1.107
02/01/2014,1.114
03/01/2014,1.1635
06/01/2014,1.21
07/01/2014,1.1725
08/01/2014,1.209
09/01/2014,1.1935
10/01/2014,1.2065
13/01/2014,1.1985
14/01/2014,1.192
15/01/2014,1.172
16/01/2014,1.1835
17/01/2014,1.1715
21/01/2014,1.162
22/01/2014,1.1485
23/01/2014,1.152
24/01/2014,1.144
27/01/2014,1.1385
28/01/2014,1.1465
29/01/2014,1.171
30/01/2014,1.2
31/01/2014,1.252
03/02/2014,1.3595
04/02/2014,1.3625
05/02/2014,1.431
06/02/2014,1.3575
07/02/2014,1.357
10/02/2014,1.362
11/02/2014,1.3715
12/02/2014,1.4105
13/02/2014,1.397
14/02/2014,1.399
18/02/2014,1.5265
19/02/2014,1.7175
20/02/2014,1.688
21/02/2014,1.6855
24/02/2014,1.756
25/02/2014,1.7577
26/02/2014,1.7734
27/02/2014,1.7908
28/02/2014,1.802
03/03/2014,1.9345
04/03/2014,1.8545
05/03/2014,2.024
06/03/2014,1.9555
07/03/2014,1.9685
10/03/2014,2.034
11/03/2014,2.0565
12/03/2014,2.053
13/03/2014,2.0595
14/03/2014,1.984
17/03/2014,1.914
18/03/2014,1.9155
19/03/2014,1.855
20/03/2014,1.7415
21/03/2014,1.7115
24/03/2014,1.764
25/03/2014,1.753
26/03/2014,1.76
27/03/2014,1.7635
28/03/2014,1.806
31/03/2014,1.779
01/04/2014,1.7525
02/04/2014,1.727
03/04/2014,1.746
04/04/2014,1.85
07/04/2014,1.9335
08/04/2014,1.965
09/04/2014,1.9985
10/04/2014,2.061
11/04/2014,2.012
14/04/2014,2.0485
15/04/2014,1.9215
16/04/2014,1.8595
17/04/2014,2.012
21/04/2014,1.967
22/04/2014,2.118
23/04/2014,2.1235
24/04/2014,2.1245
25/04/2014,2.052
28/04/2014,1.9974
29/04/2014,2.107
30/04/2014,2.0529
01/05/2014,2.0415
02/05/2014,2.032
05/05/2014,2.0525
06/05/2014,2.0225
07/05/2014,2.01
08/05/2014,1.955
09/05/2014,1.839
12/05/2014,1.8925
13/05/2014,1.8695
14/05/2014,1.842
15/05/2014,1.968
16/05/2014,1.8505
19/05/2014,1.835
20/05/2014,1.857
21/05/2014,1.814
22/05/2014,1.8135
23/05/2014,1.819
26/05/2014,1.819
27/05/2014,1.7935
28/05/2014,1.7615
29/05/2014,1.8195
30/05/2014,1.775
02/06/2014,1.7235
03/06/2014,1.7115
04/06/2014,1.702
05/06/2014,1.6915
06/06/2014,1.721
09/06/2014,1.6535
10/06/2014,1.6565
11/06/2014,1.716
12/06/2014,1.7195
13/06/2014,1.737
16/06/2014,1.7295
17/06/2014,1.6905
18/06/2014,1.6675
19/06/2014,1.67
20/06/2014,1.7325
23/06/2014,1.751
24/06/2014,1.7415
25/06/2014,1.8037
26/06/2014,1.7962
27/06/2014,1.7171
30/06/2014,1.7468
01/07/2014,1.7095
02/07/2014,1.733
03/07/2014,1.718
07/07/2014,1.711
08/07/2014,1.7295
09/07/2014,1.729
10/07/2014,1.63
11/07/2014,1.614
14/07/2014,1.6435
15/07/2014,1.6195
16/07/2014,1.625
17/07/2014,1.6385
18/07/2014,1.724
21/07/2014,1.729
22/07/2014,1.683
23/07/2014,1.766
24/07/2014,1.783
25/07/2014,1.7915
28/07/2014,1.811
29/07/2014,1.807
30/07/2014,1.825
31/07/2014,1.9505
01/08/2014,1.9235
04/08/2014,1.905
05/08/2014,1.894
06/08/2014,1.9085
07/08/2014,1.84
08/08/2014,1.8085
11/08/2014,1.8915
12/08/2014,1.846
13/08/2014,1.8525
14/08/2014,1.841
15/08/2014,1.8875
18/08/2014,1.889
19/08/2014,1.822
20/08/2014,1.841
21/08/2014,1.8375
22/08/2014,1.816
25/08/2014,1.8275
26/08/2014,1.9397
27/08/2014,1.947
28/08/2014,1.9786
29/08/2014,2.0011
02/09/2014,2.0945
03/09/2014,2.023
04/09/2014,2.0245
05/09/2014,1.9805
08/09/2014,1.9445
09/09/2014,1.926
10/09/2014,1.8125
11/09/2014,1.8545
12/09/2014,1.8455
15/09/2014,1.822
16/09/2014,1.8525
17/09/2014,1.8485
18/09/2014,1.812
19/09/2014,1.78
22/09/2014,1.794
23/09/2014,1.809
24/09/2014,1.891
25/09/2014,1.823
26/09/2014,1.8605
29/09/2014,1.9125
30/09/2014,1.9335
01/10/2014,2.004
02/10/2014,2.086
03/10/2014,2.065
06/10/2014,2.208
07/10/2014,2.1635
08/10/2014,2.1445
09/10/2014,2.2165
10/10/2014,2.204
13/10/2014,2.181
14/10/2014,2.219
15/10/2014,2.16
16/10/2014,2.171
17/10/2014,2.1065
20/10/2014,1.994
21/10/2014,1.996
22/10/2014,1.911
23/10/2014,1.933
24/10/2014,1.915
27/10/2014,1.909
28/10/2014,1.9235
29/10/2014,1.896
30/10/2014,1.876
31/10/2014,1.88
03/11/2014,1.8585
04/11/2014,1.882
05/11/2014,1.8625
06/11/2014,1.8375
07/11/2014,1.824
10/11/2014,1.814
11/11/2014,1.8455
12/11/2014,1.844
13/11/2014,1.8875
14/11/2014,1.92
17/11/2014,1.875
18/11/2014,1.911
19/11/2014,1.9785
20/11/2014,1.877
21/11/2014,1.8965
24/11/2014,1.8982
25/11/2014,1.9457
26/11/2014,1.9395
28/11/2014,1.8729
01/12/2014,1.904
02/12/2014,1.834
03/12/2014,1.8365
04/12/2014,1.8245
05/12/2014,1.801
08/12/2014,1.7805
09/12/2014,1.8045
10/12/2014,1.7855
11/12/2014,1.764
12/12/2014,1.74
15/12/2014,1.7865
16/12/2014,1.777
17/12/2014,1.7185
18/12/2014,1.7435
19/12/2014,1.747
22/12/2014,1.7215
23/12/2014,1.71
24/12/2014,1.7015
26/12/2014,1.686
29/12/2014,1.6515
30/12/2014,1.648
31/12/2014,1.666
02/01/2015,1.6105
05/01/2015,1.681
06/01/2015,1.749
07/01/2015,1.7505
08/01/2015,1.769
09/01/2015,1.8005
12/01/2015,1.7675
13/01/2015,1.7695
14/01/2015,1.7985
15/01/2015,1.7665
16/01/2015,1.71
20/01/2015,1.643
21/01/2015,1.6125
22/01/2015,1.5995
23/01/2015,1.6245
26/01/2015,1.6185
27/01/2015,1.682
28/01/2015,1.677
29/01/2015,1.6
30/01/2015,1.619
02/02/2015,1.6245
03/02/2015,1.6075
04/02/2015,1.649
05/02/2015,1.6475
06/02/2015,1.6685
09/02/2015,1.676
10/02/2015,1.594
11/02/2015,1.5945
12/02/2015,1.6455
13/02/2015,1.632
17/02/2015,1.5565
18/02/2015,1.528
19/02/2015,1.492
20/02/2015,1.4865
23/02/2015,1.4445
24/02/2015,1.4606
25/02/2015,1.4123
26/02/2015,1.3895
27/02/2015,1.3975
02/03/2015,1.3835
03/03/2015,1.2975
04/03/2015,1.3755
05/03/2015,1.3505
06/03/2015,1.399
09/03/2015,1.37
10/03/2015,1.3505
11/03/2015,1.3175
12/03/2015,1.322
13/03/2015,1.298
16/03/2015,1.3805
17/03/2015,1.3815
18/03/2015,1.4005
19/03/2015,1.4415
20/03/2015,1.4335
23/03/2015,1.4185
24/03/2015,1.373
25/03/2015,1.3995
26/03/2015,1.4025
27/03/2015,1.382
30/03/2015,1.3235
31/03/2015,1.329
01/04/2015,1.3485
02/04/2015,1.409
06/04/2015,1.462
07/04/2015,1.4195
08/04/2015,1.357
09/04/2015,1.3745
10/04/2015,1.351
13/04/2015,1.3375
14/04/2015,1.346
15/04/2015,1.358
16/04/2015,1.396
17/04/2015,1.387
20/04/2015,1.387
21/04/2015,1.403
22/04/2015,1.424
23/04/2015,1.4045
24/04/2015,1.4115
27/04/2015,1.3629
28/04/2015,1.3831
29/04/2015,1.3874
30/04/2015,1.3727
01/05/2015,1.342
04/05/2015,1.329
05/05/2015,1.3365
06/05/2015,1.2995
07/05/2015,1.317
08/05/2015,1.3465
11/05/2015,1.3435
12/05/2015,1.355
13/05/2015,1.354
14/05/2015,1.375
15/05/2015,1.3825
18/05/2015,1.4315
19/05/2015,1.3985
20/05/2015,1.36
21/05/2015,1.2845
22/05/2015,1.2695
26/05/2015,1.2405
27/05/2015,1.245
28/05/2015,1.2515
29/05/2015,1.2615
01/06/2015,1.298
02/06/2015,1.327
03/06/2015,1.343
04/06/2015,1.357
05/06/2015,1.351
08/06/2015,1.3655
09/06/2015,1.3735
10/06/2015,1.3645
11/06/2015,1.32
12/06/2015,1.3205
15/06/2015,1.278
16/06/2015,1.2935
17/06/2015,1.2665
18/06/2015,1.287
19/06/2015,1.2715
22/06/2015,1.3035
23/06/2015,1.277
24/06/2015,1.333
25/06/2015,1.337
26/06/2015,1.324
29/06/2015,1.3176
30/06/2015,1.3205
01/07/2015,1.27
02/07/2015,1.274
06/07/2015,1.2515
07/07/2015,1.247
08/07/2015,1.2495
09/07/2015,1.2525
10/07/2015,1.2625
13/07/2015,1.288
14/07/2015,1.32
15/07/2015,1.2975
16/07/2015,1.2885
17/07/2015,1.284
20/07/2015,1.2745
21/07/2015,1.2595
22/07/2015,1.2505
23/07/2015,1.2155
24/07/2015,1.2225
27/07/2015,1.204
28/07/2015,1.2025
29/07/2015,1.2215
30/07/2015,1.249
31/07/2015,1.2525
03/08/2015,1.2395
04/08/2015,1.249
05/08/2015,1.259
06/08/2015,1.2425
07/08/2015,1.278
10/08/2015,1.335
11/08/2015,1.372
12/08/2015,1.3185
13/08/2015,1.3705
14/08/2015,1.375
17/08/2015,1.3475
18/08/2015,1.353
19/08/2015,1.3115
20/08/2015,1.2765
21/08/2015,1.219
24/08/2015,1.175
25/08/2015,1.1705
26/08/2015,1.194
27/08/2015,1.2245
28/08/2015,1.2261
31/08/2015,1.2355
01/09/2015,1.208
02/09/2015,1.1835
03/09/2015,1.1955
04/09/2015,1.1915
08/09/2015,1.21
09/09/2015,1.211
10/09/2015,1.164
11/09/2015,1.1655
14/09/2015,1.202
15/09/2015,1.187
16/09/2015,1.181
17/09/2015,1.1855
18/09/2015,1.1835
21/09/2015,1.1725
22/09/2015,1.1545
23/09/2015,1.162
24/09/2015,1.183
25/09/2015,1.227
28/09/2015,1.1915
29/09/2015,1.2085
30/09/2015,1.2135
01/10/2015,1.2075
02/10/2015,1.243
05/10/2015,1.2755
06/10/2015,1.281
07/10/2015,1.2605
08/10/2015,1.2845
09/10/2015,1.316
12/10/2015,1.345
13/10/2015,1.3435
14/10/2015,1.3465
15/10/2015,1.337
16/10/2015,1.2585
19/10/2015,1.239
20/10/2015,1.2475
21/10/2015,1.21
22/10/2015,1.1985
23/10/2015,1.1845
26/10/2015,1.173
27/10/2015,1.173
28/10/2015,1.191
29/10/2015,1.203
30/10/2015,1.2095
02/11/2015,1.188
03/11/2015,1.2025
04/11/2015,1.205
05/11/2015,1.209
06/11/2015,1.1775
09/11/2015,1.1775
10/11/2015,1.163
11/11/2015,1.168
12/11/2015,1.153
13/11/2015,1.1215
16/11/2015,1.1435
17/11/2015,1.1425
18/11/2015,1.1275
19/11/2015,1.199
20/11/2015,1.219
23/11/2015,1.1995
24/11/2015,1.2286
25/11/2015,1.2396
27/11/2015,1.2256
30/11/2015,1.191
01/12/2015,1.199
02/12/2015,1.2045
03/12/2015,1.2485
04/12/2015,1.2695
07/12/2015,1.2605
08/12/2015,1.252
09/12/2015,1.268
10/12/2015,1.2635
11/12/2015,1.212
14/12/2015,1.199
15/12/2015,1.199
16/12/2015,1.1925
17/12/2015,1.183
18/12/2015,1.19
21/12/2015,1.175
22/12/2015,1.1915
23/12/2015,1.2095
24/12/2015,1.197
28/12/2015,1.1915
29/12/2015,1.2145
30/12/2015,1.2365
31/12/2015,1.267
04/01/2016,1.239
05/01/2016,1.23
06/01/2016,1.1995
07/01/2016,1.1845
08/01/2016,1.19
11/01/2016,1.1445
12/01/2016,1.1435
13/01/2016,1.148
14/01/2016,1.159
15/01/2016,1.149
19/01/2016,1.1565
20/01/2016,1.116
21/01/2016,1.144
22/01/2016,1.16
25/01/2016,1.1645
26/01/2016,1.167
27/01/2016,1.182
28/01/2016,1.1915
29/01/2016,1.1635
01/02/2016,1.1775
02/02/2016,1.1985
03/02/2016,1.2155
04/02/2016,1.232
05/02/2016,1.204
08/02/2016,1.1575
09/02/2016,1.1475
10/02/2016,1.1475
11/02/2016,1.13
12/02/2016,1.1555
16/02/2016,1.149
17/02/2016,1.1455
18/02/2016,1.1415
19/02/2016,1.1575
22/02/2016,1.1985
23/02/2016,1.178
24/02/2016,1.1544
25/02/2016,1.1525
26/02/2016,1.1432
29/02/2016,1.1457
01/03/2016,1.1475
02/03/2016,1.1555
03/03/2016,1.1785
04/03/2016,1.2105
07/03/2016,1.209
08/03/2016,1.217
09/03/2016,1.2235
10/03/2016,1.2215
11/03/2016,1.258
14/03/2016,1.272
15/03/2016,1.257
16/03/2016,1.2905
17/03/2016,1.3255
18/03/2016,1.343
21/03/2016,1.3155
22/03/2016,1.3465
23/03/2016,1.311
24/03/2016,1.2755
28/03/2016,1.2855
29/03/2016,1.2745
30/03/2016,1.27
31/03/2016,1.2745
01/04/2016,1.2725
04/04/2016,1.228
05/04/2016,1.209
06/04/2016,1.215
07/04/2016,1.198
08/04/2016,1.2045
11/04/2016,1.2335
12/04/2016,1.246
13/04/2016,1.2175
14/04/2016,1.2315
15/04/2016,1.2295
18/04/2016,1.24
19/04/2016,1.2585
20/04/2016,1.2715
21/04/2016,1.2355
22/04/2016,1.2275
25/04/2016,1.231
26/04/2016,1.2535
27/04/2016,1.2123
28/04/2016,1.2073
29/04/2016,1.2137
02/05/2016,1.1965
03/05/2016,1.1925
04/05/2016,1.197
05/05/2016,1.215
06/05/2016,1.245
09/05/2016,1.2645
10/05/2016,1.2875
11/05/2016,1.2975
12/05/2016,1.3005
13/05/2016,1.301
16/05/2016,1.336
17/05/2016,1.327
18/05/2016,1.301
19/05/2016,1.2395
20/05/2016,1.247
23/05/2016,1.2215
24/05/2016,1.218
25/05/2016,1.214
26/05/2016,1.215
27/05/2016,1.213
31/05/2016,1.2155
01/06/2016,1.219
02/06/2016,1.23
03/06/2016,1.271
06/06/2016,1.317
07/06/2016,1.322
08/06/2016,1.3965
09/06/2016,1.3395
10/06/2016,1.3695
13/06/2016,1.373
14/06/2016,1.351
15/06/2016,1.382
16/06/2016,1.395
17/06/2016,1.4075
20/06/2016,1.395
21/06/2016,1.385
22/06/2016,1.3695
23/06/2016,1.3925
24/06/2016,1.3435
27/06/2016,1.3481
28/06/2016,1.3958
29/06/2016,1.4381
30/06/2016,1.4534
01/07/2016,1.464
05/07/2016,1.4555
06/07/2016,1.433
07/07/2016,1.418
08/07/2016,1.441
11/07/2016,1.493
12/07/2016,1.474
13/07/2016,1.4765
14/07/2016,1.5215
15/07/2016,1.4755
18/07/2016,1.4945
19/07/2016,1.4655
20/07/2016,1.47
21/07/2016,1.4685
22/07/2016,1.419
25/07/2016,1.411
26/07/2016,1.416
27/07/2016,1.412
28/07/2016,1.4215
29/07/2016,1.462
01/08/2016,1.4345
02/08/2016,1.4125
03/08/2016,1.404
04/08/2016,1.421
05/08/2016,1.425
08/08/2016,1.411
09/08/2016,1.411
10/08/2016,1.3865
11/08/2016,1.377
12/08/2016,1.3685
15/08/2016,1.3695
16/08/2016,1.374
17/08/2016,1.3505
18/08/2016,1.3815
19/08/2016,1.388
22/08/2016,1.441
23/08/2016,1.453
24/08/2016,1.4215
25/08/2016,1.435
26/08/2016,1.4409
29/08/2016,1.4444
30/08/2016,1.4553
31/08/2016,1.4682
01/09/2016,1.514
02/09/2016,1.514
06/09/2016,1.5375
07/09/2016,1.551
08/09/2016,1.549
09/09/2016,1.5115
12/09/2016,1.509
13/09/2016,1.484
14/09/2016,1.489
15/09/2016,1.489
16/09/2016,1.484
19/09/2016,1.528
20/09/2016,1.568
21/09/2016,1.5655
22/09/2016,1.5525
23/09/2016,1.514
26/09/2016,1.5355
27/09/2016,1.537
28/09/2016,1.531
29/09/2016,1.5015
30/09/2016,1.5155
03/10/2016,1.4755
04/10/2016,1.4745
05/10/2016,1.482
06/10/2016,1.464
07/10/2016,1.48
10/10/2016,1.5285
11/10/2016,1.508
12/10/2016,1.521
13/10/2016,1.527
14/10/2016,1.554
17/10/2016,1.571
18/10/2016,1.5875
19/10/2016,1.5785
20/10/2016,1.559
21/10/2016,1.561
24/10/2016,1.579
25/10/2016,1.645
26/10/2016,1.637
27/10/2016,1.648
28/10/2016,1.655
31/10/2016,1.6415
01/11/2016,1.6145
02/11/2016,1.629
03/11/2016,1.6565
04/11/2016,1.7135
07/11/2016,1.7435
08/11/2016,1.675
09/11/2016,1.701
10/11/2016,1.6185
11/11/2016,1.5945
14/11/2016,1.618
15/11/2016,1.618
16/11/2016,1.6125
17/11/2016,1.593
18/11/2016,1.5785
21/11/2016,1.5865
22/11/2016,1.5725
23/11/2016,1.5465
25/11/2016,1.5292
28/11/2016,1.5446
29/11/2016,1.5179
30/11/2016,1.4998
01/12/2016,1.449
02/12/2016,1.458
05/12/2016,1.445
06/12/2016,1.42
07/12/2016,1.417
08/12/2016,1.414
09/12/2016,1.3935
12/12/2016,1.42
13/12/2016,1.4285
14/12/2016,1.4415
15/12/2016,1.422
16/12/2016,1.4245
19/12/2016,1.4425
20/12/2016,1.4385
21/12/2016,1.4455
22/12/2016,1.391
23/12/2016,1.3615
27/12/2016,1.342
28/12/2016,1.335
29/12/2016,1.3545
30/12/2016,1.3705
03/01/2017,1.374
04/01/2017,1.418
05/01/2017,1.4375
06/01/2017,1.4285
09/01/2017,1.442
10/01/2017,1.477
11/01/2017,1.49
12/01/2017,1.496
13/01/2017,1.493
17/01/2017,1.499
18/01/2017,1.492
19/01/2017,1.5075
20/01/2017,1.532
23/01/2017,1.554
24/01/2017,1.5235
25/01/2017,1.529
26/01/2017,1.5145
27/01/2017,1.524
30/01/2017,1.5115
31/01/2017,1.4955
01/02/2017,1.5015
02/02/2017,1.4595
03/02/2017,1.4625
06/02/2017,1.442
07/02/2017,1.426
08/02/2017,1.429
09/02/2017,1.452
10/02/2017,1.4575
13/02/2017,1.4425
14/02/2017,1.4365
15/02/2017,1.445
16/02/2017,1.463
17/02/2017,1.478
21/02/2017,1.5035
22/02/2017,1.492
23/02/2017,1.4827
24/02/2017,1.4514
27/02/2017,1.403
28/02/2017,1.4222
01/03/2017,1.448
02/03/2017,1.4435
03/03/2017,1.433
06/03/2017,1.4145
07/03/2017,1.407
08/03/2017,1.4175
09/03/2017,1.4045
10/03/2017,1.4135
13/03/2017,1.4235
14/03/2017,1.4125
15/03/2017,1.409
16/03/2017,1.4145
17/03/2017,1.4205
20/03/2017,1.4525
21/03/2017,1.4475
22/03/2017,1.417
23/03/2017,1.405
24/03/2017,1.376
27/03/2017,1.392
28/03/2017,1.3885
29/03/2017,1.393
30/03/2017,1.393
31/03/2017,1.393
03/04/2017,1.3785
04/04/2017,1.3775
05/04/2017,1.373
06/04/2017,1.3775
07/04/2017,1.4005
10/04/2017,1.3985
11/04/2017,1.402
12/04/2017,1.383
13/04/2017,1.389
17/04/2017,1.411
18/04/2017,1.429
19/04/2017,1.38
20/04/2017,1.3165
21/04/2017,1.2985
24/04/2017,1.295
25/04/2017,1.304
26/04/2017,1.2917
27/04/2017,1.2854
28/04/2017,1.3293
01/05/2017,1.3585
02/05/2017,1.3625
03/05/2017,1.3745
04/05/2017,1.3495
05/05/2017,1.357
08/05/2017,1.369
09/05/2017,1.3515
10/05/2017,1.3665
11/05/2017,1.3425
12/05/2017,1.3495
15/05/2017,1.3345
16/05/2017,1.3145
17/05/2017,1.344
18/05/2017,1.2965
19/05/2017,1.321
22/05/2017,1.306
23/05/2017,1.3025
24/05/2017,1.2855
25/05/2017,1.293
26/05/2017,1.312
30/05/2017,1.321
31/05/2017,1.2935
01/06/2017,1.277
02/06/2017,1.2555
05/06/2017,1.2845
06/06/2017,1.2555
07/06/2017,1.2575
08/06/2017,1.2635
09/06/2017,1.2655
12/06/2017,1.276
13/06/2017,1.264
14/06/2017,1.2555
15/06/2017,1.258
16/06/2017,1.2355
19/06/2017,1.242
20/06/2017,1.2195
21/06/2017,1.1935
22/06/2017,1.1345
23/06/2017,1.1995
26/06/2017,1.2195
27/06/2017,1.2326
28/06/2017,1.2341
29/06/2017,1.2571
30/06/2017,1.2537
03/07/2017,1.277
05/07/2017,1.3
06/07/2017,1.291
07/07/2017,1.289
10/07/2017,1.286
11/07/2017,1.269
12/07/2017,1.276
13/07/2017,1.312
14/07/2017,1.337
17/07/2017,1.3355
18/07/2017,1.349
19/07/2017,1.358
20/07/2017,1.35
21/07/2017,1.3655
24/07/2017,1.3255
25/07/2017,1.306
26/07/2017,1.348
27/07/2017,1.3595
28/07/2017,1.3785
31/07/2017,1.3925
01/08/2017,1.3785
02/08/2017,1.4035
03/08/2017,1.402
04/08/2017,1.4015
07/08/2017,1.4205
08/08/2017,1.4275
09/08/2017,1.4265
10/08/2017,1.385
11/08/2017,1.403
14/08/2017,1.3695
15/08/2017,1.32
16/08/2017,1.3095
17/08/2017,1.2845
18/08/2017,1.2805
21/08/2017,1.264
22/08/2017,1.2585
23/08/2017,1.2625
24/08/2017,1.267
25/08/2017,1.302
28/08/2017,1.3019
29/08/2017,1.2784
30/08/2017,1.277
31/08/2017,1.2911
01/09/2017,1.2905
04/09/2017,1.2905
05/09/2017,1.2785
06/09/2017,1.279
07/09/2017,1.2915
08/09/2017,1.3065
11/09/2017,1.3185
12/09/2017,1.3505
13/09/2017,1.3785
14/09/2017,1.3765
15/09/2017,1.414
18/09/2017,1.4035
19/09/2017,1.3535
20/09/2017,1.3655
21/09/2017,1.35
22/09/2017,1.3445
25/09/2017,1.3155
26/09/2017,1.3225
27/09/2017,1.2935
28/09/2017,1.285
29/09/2017,1.2805
02/10/2017,1.272
03/10/2017,1.2545
04/10/2017,1.2515
05/10/2017,1.272
06/10/2017,1.3
09/10/2017,1.3095
10/10/2017,1.31
11/10/2017,1.268
12/10/2017,1.2635
13/10/2017,1.2645
16/10/2017,1.2375
17/10/2017,1.2415
18/10/2017,1.243
19/10/2017,1.2685
20/10/2017,1.2525
23/10/2017,1.2435
24/10/2017,1.232
25/10/2017,1.241
26/10/2017,1.2455
27/10/2017,1.266
30/10/2017,1.259
31/10/2017,1.251
01/11/2017,1.2295
02/11/2017,1.264
03/11/2017,1.2395
06/11/2017,1.2555
07/11/2017,1.247
08/11/2017,1.2575
09/11/2017,1.264
10/11/2017,1.2755
13/11/2017,1.276
14/11/2017,1.2705
15/11/2017,1.2675
16/11/2017,1.267
17/11/2017,1.238
20/11/2017,1.229
21/11/2017,1.2385
22/11/2017,1.2455
24/11/2017,1.248
27/11/2017,1.2608
28/11/2017,1.2841
29/11/2017,1.3116
30/11/2017,1.2806
01/12/2017,1.2955
04/12/2017,1.285
05/12/2017,1.274
06/12/2017,1.261
07/12/2017,1.229
08/12/2017,1.226
11/12/2017,1.2
12/12/2017,1.1845
13/12/2017,1.201
14/12/2017,1.203
15/12/2017,1.2075
18/12/2017,1.219
19/12/2017,1.2175
20/12/2017,1.2315
21/12/2017,1.2225
22/12/2017,1.204
26/12/2017,1.222
27/12/2017,1.245
28/12/2017,1.248
29/12/2017,1.262
02/01/2018,1.302
03/01/2018,1.286
04/01/2018,1.2955
05/01/2018,1.2845
08/01/2018,1.2515
09/01/2018,1.2515
10/01/2018,1.2395
11/01/2018,1.228
12/01/2018,1.2225
16/01/2018,1.2045
17/01/2018,1.231
18/01/2018,1.211
19/01/2018,1.2125
22/01/2018,1.2255
23/01/2018,1.2095
